Fund Holdings as of,"13/Mar/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"BRMS","BUMI RESOURCES MINERALS","Materials","Equity","1’670’710.09","0.03","1’670’710.09","35’825’100.00","0.05","Indonesia","Indonesia Stock Exchange","IDR"
"ABCAPITAL","ADITYA BIRLA CAPITAL LTD","Financials","Equity","1’663’516.63","0.03","1’663’516.63","494’933.00","3.36","India","National Stock Exchange Of India","INR"
"1402","FAR EASTERN NEW CENTURY CORP","Industrials","Equity","1’652’502.07","0.03","1’652’502.07","1’936’000.00","0.85","Taiwan","Taiwan Stock Exchange","TWD"
"UNTR","UNITED TRACTORS","Energy","Equity","1’648’384.30","0.03","1’648’384.30","960’400.00","1.72","Indonesia","Indonesia Stock Exchange","IDR"
"SM","SM INVESTMENTS CORP","Industrials","Equity","1’644’046.36","0.03","1’644’046.36","154’210.00","10.66","Philippines","Philippine Stock Exchange Inc.","PHP"
"MAXIS","MAXIS","Communication","Equity","1’641’439.13","0.03","1’641’439.13","1’696’800.00","0.97","Malaysia","Bursa Malaysia","MYR"
"KLK","KUALA LUMPUR KEPONG","Consumer Staples","Equity","1’640’447.38","0.03","1’640’447.38","327’300.00","5.01","Malaysia","Bursa Malaysia","MYR"
"1504","TECO ELECTRIC & MACHINERY LTD","Industrials","Equity","1’639’126.42","0.03","1’639’126.42","750’000.00","2.19","Taiwan","Taiwan Stock Exchange","TWD"
"MINT.R","MINOR INTERNATIONAL PUBLIC NON-VOT","Consumer Discretionary","Equity","1’638’732.62","0.03","1’638’732.62","2’394’700.00","0.68","Thailand","Stock Exchange Of Thailand","THB"
"ACP","ASSECO POLAND SA","Information Technology","Equity","1’632’345.73","0.03","1’632’345.73","35’739.00","45.67","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"LTF","L&T FINANCE LTD","Financials","Equity","1’620’157.96","0.03","1’620’157.96","580’588.00","2.79","India","National Stock Exchange Of India","INR"
"JSWENERGY","JSW ENERGY LTD","Utilities","Equity","1’619’763.56","0.03","1’619’763.56","291’949.00","5.55","India","National Stock Exchange Of India","INR"
"IDFCFIRSTB","IDFC FIRST BANK LTD","Financials","Equity","1’603’478.49","0.03","1’603’478.49","2’369’340.00","0.68","India","National Stock Exchange Of India","INR"
"COROMANDEL","COROMANDEL INTERNATIONAL LTD","Materials","Equity","1’592’390.43","0.03","1’592’390.43","73’524.00","21.66","India","National Stock Exchange Of India","INR"
"NHPC","NHPC LTD","Utilities","Equity","1’583’089.71","0.03","1’583’089.71","1’952’048.00","0.81","India","National Stock Exchange Of India","INR"
"SUPREMEIND","SUPREME INDUSTRIES LTD","Industrials","Equity","1’581’671.61","0.03","1’581’671.61","37’626.00","42.04","India","National Stock Exchange Of India","INR"
"PGE","PGE POLSKA GRUPA ENERGETYCZNA SA","Utilities","Equity","1’575’503.44","0.03","1’575’503.44","620’857.00","2.54","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"JSL","JINDAL STAINLESS LTD","Materials","Equity","1’573’897.39","0.03","1’573’897.39","205’689.00","7.65","India","National Stock Exchange Of India","INR"
"AC","AYALA CORP","Industrials","Equity","1’563’923.18","0.03","1’563’923.18","178’670.00","8.75","Philippines","Philippine Stock Exchange Inc.","PHP"
"4190","JARIR MARKETING","Consumer Discretionary","Equity","1’550’087.98","0.03","1’550’087.98","416’957.00","3.72","Saudi Arabia","Saudi Stock Exchange","SAR"
"090430","AMOREPACIFIC CORP","Consumer Staples","Equity","1’550’386.69","0.03","1’550’386.69","17’675.00","87.72","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SAR","SAR CASH(COMMITTED)","Cash and/or Derivatives","Cash","1’514’712.47","0.03","1’514’712.47","5’683’807.00","26.65","Saudi Arabia","-","SAR"
"4250","JABAL OMAR DEVELOPMENT","Consumer Discretionary","Equity","1’513’431.43","0.03","1’513’431.43","375’347.00","4.03","Saudi Arabia","Saudi Stock Exchange","SAR"
"SALIK","SALIK COMPANY P.J.S.C","Industrials","Equity","1’509’162.03","0.03","1’509’162.03","1’049’868.00","1.44","United Arab Emirates","Dubai Financial Market","AED"
"MBT","METROPOLITAN BANK AND TRUST CO","Financials","Equity","1’499’060.73","0.03","1’499’060.73","1’308’530.00","1.15","Philippines","Philippine Stock Exchange Inc.","PHP"
"326030","SK BIOPHARMACEUTICALS LTD","Health Care","Equity","1’489’936.46","0.03","1’489’936.46","22’752.00","65.49","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ALI","AYALA LAND INC","Real Estate","Equity","1’485’403.18","0.03","1’485’403.18","4’686’000.00","0.32","Philippines","Philippine Stock Exchange Inc.","PHP"
"VMM","VISHAL MEGA MART LTD","Consumer Discretionary","Equity","1’479’822.45","0.03","1’479’822.45","1’331’034.00","1.11","India","National Stock Exchange Of India","INR"
"TM","TELEKOM MALAYSIA","Communication","Equity","1’479’060.56","0.03","1’479’060.56","787’200.00","1.88","Malaysia","Bursa Malaysia","MYR"
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","1’477’678.71","0.03","1’477’678.71","5’949.00","248.39","India","National Stock Exchange Of India","INR"
"EREGL.E","EREGLI DEMIR VE CELIK FABRIKALARI","Materials","Equity","1’475’933.67","0.03","1’475’933.67","2’296’532.00","0.64","Turkey","Istanbul Stock Exchange","TRY"
"MPHASIS","MPHASIS LTD","Information Technology","Equity","1’464’725.74","0.03","1’464’725.74","64’035.00","22.87","India","National Stock Exchange Of India","INR"
"MONET","MONETA MONEY BNK","Financials","Equity","1’454’326.93","0.03","1’454’326.93","171’173.00","8.50","Czech Republic","Prague Stock Exchange","CZK"
"MIL","BANK MILLENNIUM SA","Financials","Equity","1’446’320.89","0.03","1’446’320.89","341’898.00","4.23","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"ENELCHILE","ENEL CHILE SA","Utilities","Equity","1’428’895.35","0.03","1’428’895.35","17’945’849.00","0.08","Chile","Santiago Stock Exchange","CLP"
"OBEROIRLTY","OBEROI REALTY LTD","Real Estate","Equity","1’425’336.94","0.03","1’425’336.94","90’751.00","15.71","India","National Stock Exchange Of India","INR"
"CPF.R","CHAROEN POKPHAND FOODS NON-VOTING","Consumer Staples","Equity","1’425’210.40","0.03","1’425’210.40","2’435’300.00","0.59","Thailand","Stock Exchange Of Thailand","THB"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","1’411’721.47","0.03","1’411’721.47","1’393’500.00","1.01","Malaysia","Bursa Malaysia","MYR"
"YTLPOWR","YTL POWER INTERNATIONAL","Utilities","Equity","1’402’574.99","0.03","1’402’574.99","1’958’880.00","0.72","Malaysia","Bursa Malaysia","MYR"
"1102","ASIA CEMENT CORP","Materials","Equity","1’401’422.61","0.03","1’401’422.61","1’288’000.00","1.09","Taiwan","Taiwan Stock Exchange","TWD"
"DUBK","DUKHAN BANK","Financials","Equity","1’374’159.38","0.03","1’374’159.38","1’437’734.00","0.96","Qatar","Qatar Exchange","QAR"
"1111","SAUDI TADAWUL GROUP CO","Financials","Equity","1’365’787.23","0.03","1’365’787.23","36’607.00","37.31","Saudi Arabia","Saudi Stock Exchange","SAR"
"PAGEIND","PAGE INDUSTRIES LTD","Consumer Discretionary","Equity","1’359’066.19","0.03","1’359’066.19","4’149.00","327.56","India","National Stock Exchange Of India","INR"
"034220","LG DISPLAY LTD","Information Technology","Equity","1’353’357.13","0.03","1’353’357.13","177’920.00","7.61","Korea (South)","Korea Exchange (Stock Market)","KRW"
"JUBLFOOD","JUBILANT FOODWORKS LTD","Consumer Discretionary","Equity","1’344’906.00","0.03","1’344’906.00","271’403.00","4.96","India","National Stock Exchange Of India","INR"
"1030","SAUDI INVESTMENT BANK","Financials","Equity","1’329’908.11","0.03","1’329’908.11","391’707.00","3.40","Saudi Arabia","Saudi Stock Exchange","SAR"
"1020","BANK ALJAZIRA","Financials","Equity","1’326’031.77","0.03","1’326’031.77","444’268.00","2.98","Saudi Arabia","Saudi Stock Exchange","SAR"
"NESTLE","NESTLE MALAYSIA","Consumer Staples","Equity","1’323’387.08","0.03","1’323’387.08","50’900.00","26.00","Malaysia","Bursa Malaysia","MYR"
"2615","WAN HAI LINES LTD","Industrials","Equity","1’321’230.37","0.02","1’321’230.37","536’945.00","2.46","Taiwan","Taiwan Stock Exchange","TWD"
"BRPT","BARITO PACIFIC","Materials","Equity","1’321’367.18","0.02","1’321’367.18","16’338’657.00","0.08","Indonesia","Indonesia Stock Exchange","IDR"
"2290","YANBU NATIONAL PETROCHEMICALS","Materials","Equity","1’308’406.35","0.02","1’308’406.35","153’427.00","8.53","Saudi Arabia","Saudi Stock Exchange","SAR"
"WARBABANK","WARBABANK","Financials","Equity","1’226’882.45","0.02","1’226’882.45","1’274’134.00","0.96","Kuwait","Kuwait Stock Exchange","KWD"
"180640","HANJIN KAL","Consumer Discretionary","Equity","1’213’008.54","0.02","1’213’008.54","15’671.00","77.40","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SBICARD","SBI CARDS & PAYMENT SERVICES LTD","Financials","Equity","1’211’363.65","0.02","1’211’363.65","158’883.00","7.62","India","National Stock Exchange Of India","INR"
"ASTRAL","ASTRAL LTD","Industrials","Equity","1’205’637.91","0.02","1’205’637.91","69’157.00","17.43","India","National Stock Exchange Of India","INR"
"443060","HD HYUNDAI MARINE SOLUTION LTD","Industrials","Equity","1’203’685.09","0.02","1’203’685.09","10’385.00","115.91","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ZAB","ZABKA GROUP SOCIETE ANONYME SA","Consumer Staples","Equity","1’197’905.61","0.02","1’197’905.61","220’759.00","5.43","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"KALYANKJIL","KALYAN JEWELLERS INDIA LTD","Consumer Discretionary","Equity","1’196’845.56","0.02","1’196’845.56","291’964.00","4.10","India","National Stock Exchange Of India","INR"
"MABANEE","MABANEE COMPANY","Real Estate","Equity","1’195’893.12","0.02","1’195’893.12","381’346.00","3.14","Kuwait","Kuwait Stock Exchange","KWD"
"BDX","BUDIMEX SA","Industrials","Equity","1’181’461.73","0.02","1’181’461.73","6’731.00","175.53","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"TTB.R","TMBTHANACHART BANK NON-VOTING DR P","Financials","Equity","1’172’267.91","0.02","1’172’267.91","16’751’501.00","0.07","Thailand","Stock Exchange Of Thailand","THB"
"QEWS","NEBRAS ENERGY","Utilities","Equity","1’161’656.56","0.02","1’161’656.56","292’908.00","3.97","Qatar","Qatar Exchange","QAR"
"CPIN","CHAROEN POKPHAND INDONESIA","Consumer Staples","Equity","1’126’030.70","0.02","1’126’030.70","5’298’600.00","0.21","Indonesia","Indonesia Stock Exchange","IDR"
"AXIATA","AXIATA GROUP","Communication","Equity","1’126’125.94","0.02","1’126’125.94","1’988’900.00","0.57","Malaysia","Bursa Malaysia","MYR"
"RVNL","RAIL VIKAS NIGAM LTD","Industrials","Equity","1’116’697.42","0.02","1’116’697.42","380’624.00","2.93","India","National Stock Exchange Of India","INR"
"2610","CHINA AIRLINES LTD","Industrials","Equity","1’115’200.03","0.02","1’115’200.03","1’928’000.00","0.58","Taiwan","Taiwan Stock Exchange","TWD"
"CMPC","EMPRESAS CMPC SA","Materials","Equity","1’106’601.11","0.02","1’106’601.11","805’206.00","1.37","Chile","Santiago Stock Exchange","CLP"
"AMRT","PT SUMBER ALFARIA TRIJAYA","Consumer Staples","Equity","1’104’687.37","0.02","1’104’687.37","12’817’400.00","0.09","Indonesia","Indonesia Stock Exchange","IDR"
"ZYDUSLIFE","ZYDUS LIFESCIENCES LTD","Health Care","Equity","1’102’551.48","0.02","1’102’551.48","112’525.00","9.80","India","National Stock Exchange Of India","INR"
"CHDRAUIB","GRUPO COMERCIAL CHEDRAUI","Consumer Staples","Equity","1’101’017.39","0.02","1’101’017.39","190’575.00","5.78","Mexico","Bolsa Mexicana De Valores","MXN"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Information Technology","Equity","1’100’219.16","0.02","1’100’219.16","15’587.00","70.59","India","National Stock Exchange Of India","INR"
"BALKRISIND","BALKRISHNA INDUSTRIES LTD","Consumer Discretionary","Equity","1’092’808.95","0.02","1’092’808.95","45’395.00","24.07","India","National Stock Exchange Of India","INR"
"QL","QL RESOURCES","Consumer Staples","Equity","1’090’051.03","0.02","1’090’051.03","1’169’800.00","0.93","Malaysia","Bursa Malaysia","MYR"
"CUAN","PETRINDO JAYA KREASI","Energy","Equity","1’087’421.78","0.02","1’087’421.78","15’415’000.00","0.07","Indonesia","Indonesia Stock Exchange","IDR"
"BSE","BSE LTD","Financials","Equity","1’082’466.68","0.02","1’082’466.68","35’781.00","30.25","India","National Stock Exchange Of India","INR"
"MPHC","MESAIEED PETROCHEMICAL HOLDING","Materials","Equity","1’074’577.91","0.02","1’074’577.91","3’805’971.00","0.28","Qatar","Qatar Exchange","QAR"
"4100","MAKKAH CONSTRUCTION AND DEVELOPMEN","Real Estate","Equity","1’070’745.12","0.02","1’070’745.12","48’408.00","22.12","Saudi Arabia","Saudi Stock Exchange","SAR"
"QFLS","QATAR FUEL","Energy","Equity","1’065’189.37","0.02","1’065’189.37","265’096.00","4.02","Qatar","Qatar Exchange","QAR"
"2633","TAIWAN HIGH SPEED RAIL CORP","Industrials","Equity","1’041’393.22","0.02","1’041’393.22","1’286’000.00","0.81","Taiwan","Taiwan Stock Exchange","TWD"
"PETDAG","PETRONAS DAGANGAN","Consumer Discretionary","Equity","1’040’733.27","0.02","1’040’733.27","192’800.00","5.40","Malaysia","Bursa Malaysia","MYR"
"4002","AL MOUWASAT MEDICAL SERVICES","Health Care","Equity","1’038’888.31","0.02","1’038’888.31","56’091.00","18.52","Saudi Arabia","Saudi Stock Exchange","SAR"
"ICICIPRULI","ICICI PRUDENTIAL LIFE INSURANCE CO","Financials","Equity","1’029’472.22","0.02","1’029’472.22","163’049.00","6.31","India","National Stock Exchange Of India","INR"
"TATACOMM","TATA COMMUNICATIONS LTD","Communication","Equity","1’022’984.88","0.02","1’022’984.88","67’649.00","15.12","India","National Stock Exchange Of India","INR"
"JFC","JOLLIBEE FOODS CORP","Consumer Discretionary","Equity","1’019’989.96","0.02","1’019’989.96","320’760.00","3.18","Philippines","Philippine Stock Exchange Inc.","PHP"
"FROTO.E","FORD OTOMOTIV SANAYI A","Consumer Discretionary","Equity","1’018’184.31","0.02","1’018’184.31","410’151.00","2.48","Turkey","Istanbul Stock Exchange","TRY"
"7202","ARABIAN INTERNET AND COMMUNICATION","Information Technology","Equity","880’960.88","0.02","880’960.88","18’406.00","47.86","Saudi Arabia","Saudi Stock Exchange","SAR"
"4263","SAL SAUDI LOGISTICS SERVICE CO","Industrials","Equity","861’996.46","0.02","861’996.46","20’801.00","41.44","Saudi Arabia","Saudi Stock Exchange","SAR"
"2382","ADES HOLDING CO","Energy","Equity","861’232.28","0.02","861’232.28","194’680.00","4.42","Saudi Arabia","Saudi Stock Exchange","SAR"
"MRDIY","MR D.I.Y. GROUP (M)","Consumer Discretionary","Equity","822’046.46","0.02","822’046.46","1’962’200.00","0.42","Malaysia","Bursa Malaysia","MYR"
"TEL","PLDT INC","Communication","Equity","792’853.31","0.01","792’853.31","36’135.00","21.94","Philippines","Philippine Stock Exchange Inc.","PHP"
"YTL","YTL CORPORATION","Utilities","Equity","783’843.60","0.01","783’843.60","1’837’600.00","0.43","Malaysia","Bursa Malaysia","MYR"
"032640","LG UPLUS CORP","Communication","Equity","717’704.11","0.01","717’704.11","71’696.00","10.01","Korea (South)","Korea Exchange (Stock Market)","KRW"
"TRY","TRY CASH","Cash and/or Derivatives","Cash","656’123.17","0.01","656’123.17","28’994’083.00","2.26","Turkey","-","TRY"
"MYR","MYR CASH","Cash and/or Derivatives","Cash","585’163.38","0.01","585’163.38","2’304’666.00","25.39","Malaysia","-","MYR"
"EAST","EASTERN CO.","Consumer Staples","Equity","507’479.60","0.01","507’479.60","715’750.00","0.71","Egypt","Egyptian Exchange","EGP"
"COP","COP CASH","Cash and/or Derivatives","Cash","499’024.88","0.01","499’024.88","1’851’037’983.00","0.03","Colombia","-","COP"
"TMGH","TALAAT MOUSTAFA GROUP","Real Estate","Equity","496’577.15","0.01","496’577.15","333’216.00","1.49","Egypt","Egyptian Exchange","EGP"
"PHP","PHP CASH","Cash and/or Derivatives","Cash","451’545.01","0.01","451’545.01","26’979’814.00","1.67","Philippines","-","PHP"
"THB","THB CASH","Cash and/or Derivatives","Cash","406’955.05","0.01","406’955.05","13’142’613.00","3.10","Thailand","-","THB"
"MLIFT","CASH COLLATERAL USD MLIFT","Cash and/or Derivatives","Cash Collateral and Margins","325’000.00","0.01","325’000.00","325’000.00","100.00","United States","-","USD"
"AED","AED CASH","Cash and/or Derivatives","Cash","197’847.66","0.00","197’847.66","726’714.00","27.22","United Arab Emirates","-","AED"
"QAR","QAR CASH","Cash and/or Derivatives","Cash","190’145.09","0.00","190’145.09","692’318.00","27.46","Qatar","-","QAR"
"KWD","KWD CASH","Cash and/or Derivatives","Cash","179’046.10","0.00","179’046.10","55’039.00","325.31","Kuwait","-","KWD"
"SUNMED","SUNWAY HEALTHCARE HOLDINGS (PROPOS","Health Care","Equity","57’889.55","0.00","57’889.55","157’240.00","0.37","Malaysia","Bursa Malaysia","MYR"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","38’470.97","0.00","38’470.97","33’617.00","114.44","European Union","-","EUR"
"GBP","GBP CASH","Cash and/or Derivatives","Cash","22’757.44","0.00","22’757.44","17’190.00","132.39","United Kingdom","-","GBP"
"TVSLIN","TVS MOTORS COMPANY PRF LTD","Consumer Discretionary","Equity","3’080.85","0.00","3’080.85","28’202.00","0.11","India","National Stock Exchange Of India","INR"
"INR","INR/USD","Cash and/or Derivatives","FX","1’182.05","0.00","1’182.05","-36’079’102.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’210.63","0.00","1’210.63","-36’951’505.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’229.63","0.00","1’229.63","-37’531’531.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’245.89","0.00","1’245.89","-38’027’824.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’260.62","0.00","1’260.62","-38’477’363.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’263.19","0.00","1’263.19","-38’555’662.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’274.85","0.00","1’274.85","-38’911’561.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’275.20","0.00","1’275.20","-38’922’359.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’286.52","0.00","1’286.52","-39’267’996.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’288.03","0.00","1’288.03","-39’313’925.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’290.88","0.00","1’290.88","-39’400’836.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","1’293.39","0.00","1’293.39","-39’477’606.00","1.00","United States","-","USD"
"QAR","QAR/USD","Cash and/or Derivatives","FX","297.64","0.00","297.64","949’547.00","1.00","United States","-","USD"
"IDR","IDR/USD","Cash and/or Derivatives","FX","298.97","0.00","298.97","7’154’420’000.00","1.00","United States","-","USD"
"QAR","QAR/USD","Cash and/or Derivatives","FX","308.86","0.00","308.86","947’807.00","1.00","United States","-","USD"
"BRL","BRL CASH","Cash and/or Derivatives","Cash","0.17","0.00","0.17","1.00","18.91","Brazil","-","BRL"
"RUB","RUB CASH","Cash and/or Derivatives","Cash","192.25","0.00","192.25","15’399.00","1.25","Russian Federation","-","RUB"
"VTBR","BANK VTB","Financials","Equity","0.00","0.00","0.00","3’453.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PLZL","POLYUS","Materials","Equity","0.03","0.00","0.03","2’180.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PHOR","PHOSAGRO","Materials","Equity","0.04","0.00","0.04","306.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"OZON","OZON HOLDINGS ADR PLC","Consumer Discretionary","Equity","0.04","0.00","0.04","327.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","0.05","0.00","0.05","40’700.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"PHOR","PJSC PHOSAGRO GDR","Materials","Equity","0.06","0.00","0.06","6.00","0.01","Russian Federation","London Stock Exchange","USD"
"TCSG","TCS GROUP HOLDING REPR CLASS A RE","Financials","Equity","0.10","0.00","0.10","774.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"FIVE","X5 RETAIL GROUP GDR NV","Consumer Staples","Equity","0.10","0.00","0.10","799.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"VKCO","VK COMPANY LTD","Communication","Equity","0.10","0.00","0.10","774.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"CHMF","SEVERSTAL","Materials","Equity","0.16","0.00","0.16","1’259.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"LKOH","NK LUKOIL","Energy","Equity","0.33","0.00","0.33","2’633.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"NVTK","NOVATEK","Energy","Equity","0.72","0.00","0.72","5’740.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"MTSS","MOBILNYE TELESISTEMY","Communication","Equity","0.73","0.00","0.73","5’878.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"ROSN","NK ROSNEFT","Energy","Equity","0.93","0.00","0.93","7’439.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"TATN","TATNEFT","Energy","Equity","1.14","0.00","1.14","9’096.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"MOEX","MOSCOW EXCHANGE","Financials","Equity","1.18","0.00","1.18","9’487.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"NLMK","NOVOLIPETSK STEEL","Materials","Equity","1.19","0.00","1.19","9’492.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"ALRS","AK ALROSA","Materials","Equity","2.11","0.00","2.11","16’862.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"RUAL","UNITED COMPANY RUSAL","Materials","Equity","2.41","0.00","2.41","19’338.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SNGSP","SURGUTNEFTEGAZ PREF","Energy","Equity","5.61","0.00","5.61","44’976.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SNGS","SURGUTNEFTEGAZ","Energy","Equity","5.78","0.00","5.78","46’331.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"SBER","SBERBANK ROSSII","Financials","Equity","8.60","0.00","8.60","68’878.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"GAZP","GAZPROM","Energy","Equity","9.40","0.00","9.40","75’330.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"IRAO","INTER RAO EES","Utilities","Equity","31.09","0.00","31.09","249’003.00","0.00","Russian Federation","Standard-Classica-Forts","RUB"
"THB","THB/USD","Cash and/or Derivatives","FX","-258.40","0.00","-258.40","589’348.00","1.00","United States","-","USD"
"KWD","KWD/USD","Cash and/or Derivatives","FX","-255.52","0.00","-255.52","87’075.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-252.38","0.00","-252.38","8’074’962.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-247.74","0.00","-247.74","565’038.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-245.16","0.00","-245.16","7’843’826.00","1.00","United States","-","USD"
"CLP","CLP/USD","Cash and/or Derivatives","FX","-244.54","0.00","-244.54","229’441’183.00","1.00","United States","-","USD"
"KRW","KRW/USD","Cash and/or Derivatives","FX","-242.69","0.00","-242.69","10’825’648’560.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-236.73","0.00","-236.73","539’927.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-226.82","0.00","-226.82","7’257’280.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-221.71","0.00","-221.71","7’093’658.00","1.00","United States","-","USD"
"MYR","MYR/USD","Cash and/or Derivatives","FX","-220.19","0.00","-220.19","-2’135’734.00","1.00","United States","-","USD"
"PHP","PHP/USD","Cash and/or Derivatives","FX","-217.90","0.00","-217.90","10’360’936.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-215.24","0.00","-215.24","6’886’644.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-207.04","0.00","-207.04","6’624’153.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-204.31","0.00","-204.31","1’080’455.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-202.12","0.00","-202.12","460’994.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-201.75","0.00","-201.75","6’455’057.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-200.22","0.00","-200.22","1’058’846.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-198.97","0.00","-198.97","453’791.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-187.65","0.00","-187.65","6’003’934.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-186.33","0.00","-186.33","424’979.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-183.55","0.00","-183.55","5’872’860.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-181.56","0.00","-181.56","5’809’193.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-176.13","0.00","-176.13","5’635’400.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-175.78","0.00","-175.78","929’591.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-166.97","0.00","-166.97","883’012.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-163.84","0.00","-163.84","5’242’173.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-162.86","0.00","-162.86","371’436.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-161.01","0.00","-161.01","5’151’420.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-160.61","0.00","-160.61","5’138’866.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-153.08","0.00","-153.08","809’541.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-142.59","0.00","-142.59","325’217.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-124.98","0.00","-124.98","3’998’845.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-120.60","0.00","-120.60","3’858’529.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-119.88","0.00","-119.88","3’835’714.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-116.98","0.00","-116.98","266’792.00","1.00","United States","-","USD"
"THB","THB/USD","Cash and/or Derivatives","FX","-116.46","0.00","-116.46","615’859.00","1.00","United States","-","USD"
"INR","INR/USD","Cash and/or Derivatives","FX","-115.61","0.00","-115.61","3’698’817.00","1.00","United States","-","USD"
