Fund Holdings as of,"26/Feb/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"600016","CHINA MINSHENG BANKING CORP LTD A","Financials","Equity","8,585,558.47","0.29","8,585,558.47","15,139,349.00","0.57","China","Shanghai Stock Exchange","CNY"
"601009","BANK OF NANJING LTD A","Financials","Equity","8,579,093.89","0.29","8,579,093.89","5,240,754.00","1.64","China","Shanghai Stock Exchange","CNY"
"601012","LONGI GREEN ENERGY TECHNOLOGY LTD","Information Technology","Equity","8,575,850.06","0.29","8,575,850.06","3,211,508.00","2.67","China","Shanghai Stock Exchange","CNY"
"000408","ZANGGE MINING LTD A","Materials","Equity","8,375,565.17","0.28","8,375,565.17","658,666.00","12.72","China","Shenzhen Stock Exchange","CNY"
"688521","VERISILICON MICROELECTRONICS (SHAN","Information Technology","Equity","8,363,598.68","0.28","8,363,598.68","222,213.00","37.64","China","Shanghai Stock Exchange","CNY"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","8,362,232.43","0.28","8,362,232.43","19,198,900.00","0.44","China","Shanghai Stock Exchange","CNY"
"605499","EASTROC BEVERAGE (GROUP) LTD A","Consumer Staples","Equity","8,188,283.06","0.27","8,188,283.06","220,770.00","37.09","China","Shanghai Stock Exchange","CNY"
"002230","IFLYTEK LTD A","Information Technology","Equity","8,002,517.37","0.27","8,002,517.37","983,150.00","8.14","China","Shenzhen Stock Exchange","CNY"
"601390","CHINA RAILWAY GROUP LTD A","Industrials","Equity","7,873,883.14","0.26","7,873,883.14","8,759,599.00","0.90","China","Shanghai Stock Exchange","CNY"
"300014","EVE ENERGY LTD A","Industrials","Equity","7,827,228.46","0.26","7,827,228.46","861,524.00","9.09","China","Shenzhen Stock Exchange","CNY"
"300408","CHAOZHOU THREE-CIRCLE (GROUP) LTD","Information Technology","Equity","7,805,162.91","0.26","7,805,162.91","809,725.00","9.64","China","Shenzhen Stock Exchange","CNY"
"601628","CHINA LIFE INSURANCE LTD A","Financials","Equity","7,747,922.22","0.26","7,747,922.22","1,183,253.00","6.55","China","Shanghai Stock Exchange","CNY"
"601872","CHINA MERCHANTS ENERGY SHIPPING LT","Energy","Equity","7,691,622.18","0.26","7,691,622.18","3,373,368.00","2.28","China","Shanghai Stock Exchange","CNY"
"600999","CHINA MERCHANTS SECURITIES LTD A","Financials","Equity","7,647,920.20","0.26","7,647,920.20","3,152,141.00","2.43","China","Shanghai Stock Exchange","CNY"
"000776","GF SECURITIES LTD A","Financials","Equity","7,598,071.09","0.25","7,598,071.09","2,498,053.00","3.04","China","Shenzhen Stock Exchange","CNY"
"600660","FUYAO GLASS INDUSTRY GROUP LTD A","Consumer Discretionary","Equity","7,576,469.16","0.25","7,576,469.16","842,462.00","8.99","China","Shanghai Stock Exchange","CNY"
"601689","NINGBO TUOPU GROUP CLS LTD A","Consumer Discretionary","Equity","7,544,859.46","0.25","7,544,859.46","745,206.00","10.12","China","Shanghai Stock Exchange","CNY"
"600418","ANHUI JIANGHUAI AUTOMOBILE CORP LT","Consumer Discretionary","Equity","7,481,013.74","0.25","7,481,013.74","926,400.00","8.08","China","Shanghai Stock Exchange","CNY"
