stock_id,name,weight,location,sector
MONC|Italy,MONCLER,0.021699999999999997,Italy,Consumer Discretionary
EDP|Portugal,EDP ENERGIAS DE PORTUGAL SA,0.021699999999999997,Portugal,Utilities
SRG|Italy,SNAM,0.021699999999999997,Italy,Utilities
TRN|Italy,TERNA RETE ELETTRICA NAZIONALE,0.021699999999999997,Italy,Utilities
4901|Japan,FUJIFILM HOLDINGS CORP,0.02165,Japan,Information Technology
6178|Japan,JAPAN POST HOLDINGS LTD,0.02157,Japan,Financials
6971|Japan,KYOCERA CORP,0.02157,Japan,Information Technology
9022|Japan,CENTRAL JAPAN RAILWAY,0.02157,Japan,Industrials
7010|Saudi Arabia,SAUDI TELECOM,0.02155389352538678,Saudi Arabia,Communication
8309|Japan,SUMITOMO MITSUI TRUST GROUP INC,0.02149,Japan,Financials
6201|Japan,TOYOTA INDUSTRIES CORP,0.02149,Japan,Industrials
7936|Japan,ASICS CORP,0.021169999999999998,Japan,Consumer Discretionary
4661|Japan,ORIENTAL LAND LTD,0.021169999999999998,Japan,Consumer Discretionary
8830|Japan,SUMITOMO REALTY & DEVELOPMENT LTD,0.021169999999999998,Japan,Real Estate
1925|Japan,DAIWA HOUSE INDUSTRY LTD,0.021169999999999998,Japan,Real Estate
4452|Japan,KAO CORP,0.02101,Japan,Consumer Staples
KOTAKBANK|India,KOTAK MAHINDRA BANK LTD,0.020983500515756072,India,Financials
HEN3|Germany,HENKEL & KGAA PREF AG,0.02094,Germany,Consumer Staples
LOGN|Switzerland,LOGITECH INTERNATIONAL SA,0.02094,Switzerland,Information Technology
RO|Switzerland,ROCHE HOLDING AG,0.02094,Switzerland,Health Care
SCHP|Switzerland,SCHINDLER HOLDING PAR AG,0.02094,Switzerland,Industrials
STLAM|Italy,STELLANTIS NV,0.02094,Italy,Consumer Discretionary
SPSN|Switzerland,SWISS PRIME SITE AG,0.02094,Switzerland,Real Estate
BESI|Netherlands,BE SEMICONDUCTOR INDUSTRIES NV,0.02094,Netherlands,Information Technology
DSY|France,DASSAULT SYSTEMES,0.02094,France,Information Technology
INF|United Kingdom,INFORMA PLC,0.02094,United Kingdom,Communication
6920|Japan,LASERTEC CORP,0.02093,Japan,Information Technology
EXPD|United States,EXPEDITORS INTERNATIONAL OF WASHIN,0.02086,United States,Industrials
PTC|United States,PTC INC,0.02086,United States,Information Technology
L|United States,LOEWS CORP,0.02086,United States,Financials
BURL|United States,BURLINGTON STORES INC,0.02086,United States,Consumer Discretionary
BBDC4|Brazil,BANCO BRADESCO PREF SA,0.02041709356512542,Brazil,Financials
FBK|Italy,FINECOBANK BANCA FINECO,0.020179999999999997,Italy,Financials
SOON|Switzerland,SONOVA HOLDING AG,0.020179999999999997,Switzerland,Health Care
LISP|Switzerland,CHOCOLADEFABRIKEN LINDT & SPRUENGL,0.020179999999999997,Switzerland,Consumer Staples
SN.|United Kingdom,SMITH AND NEPHEW PLC,0.020179999999999997,United Kingdom,Health Care
CARL B|Denmark,CARLSBERG AS CL B,0.020179999999999997,Denmark,Consumer Staples
CNA|United Kingdom,CENTRICA PLC,0.020179999999999997,United Kingdom,Utilities
NHY|Norway,NORSK HYDRO,0.020179999999999997,Norway,Materials
URW|France,UNIBAIL RODAMCO WE STAPLED UNITS,0.020179999999999997,France,Real Estate
KRX|Ireland,KINGSPAN GROUP PLC,0.020179999999999997,Ireland,Industrials
CCH|United Kingdom,COCA COLA HBC AG,0.020179999999999997,United Kingdom,Consumer Staples
SGRO|United Kingdom,SEGRO REIT PLC,0.020179999999999997,United Kingdom,Real Estate
KRZ|Ireland,KERRY GROUP PLC,0.020179999999999997,Ireland,Consumer Staples
ENX|France,EURONEXT NV,0.020179999999999997,France,Financials
SBIN|India,STATE BANK OF INDIA,0.020076806049025873,India,Financials
TEL2 B|Sweden,TELE2 B,0.01942,Sweden,Communication
TELIA|Sweden,TELIA COMPANY,0.01942,Sweden,Communication
METSO|Finland,METSO CORPORATION,0.01942,Finland,Industrials
ORSTED|Denmark,ORSTED A/S,0.01942,Denmark,Utilities
EDV|United Kingdom,ENDEAVOUR MINING,0.01942,United Kingdom,Materials
STMN|Switzerland,STRAUMANN HOLDING AG,0.01942,Switzerland,Health Care
SVT|United Kingdom,SEVERN TRENT PLC,0.01866,United Kingdom,Utilities
SY1|Germany,SYMRISE AG,0.01866,Germany,Materials
PST|Italy,POSTE ITALIANE,0.01866,Italy,Financials
TEN|Italy,TENARIS SA,0.01866,Italy,Energy
EN|France,BOUYGUES SA,0.01866,France,Industrials
TEL|Norway,TELENOR,0.01866,Norway,Communication
ADM|United Kingdom,ADMIRAL GROUP PLC,0.01866,United Kingdom,Financials
SMIN|United Kingdom,SMITHS GROUP PLC,0.01866,United Kingdom,Industrials
G1A|Germany,GEA GROUP AG,0.01866,Germany,Industrials
DSFIR|Netherlands,DSM FIRMENICH AG,0.01866,Netherlands,Materials
EG|United States,EVEREST GROUP LTD,0.0186,United States,Financials
ESS|United States,ESSEX PROPERTY TRUST REIT INC,0.0186,United States,Real Estate
FFIV|United States,F5 INC,0.0186,United States,Information Technology
CSL|United States,CARLISLE COMPANIES INC,0.0186,United States,Industrials
CRWV|United States,COREWEAVE INC CLASS A,0.0186,United States,Information Technology
NVR|United States,NVR INC,0.0186,United States,Consumer Discretionary
PNR|United States,PENTAIR,0.0186,United States,Industrials
SMCI|United States,SUPER MICRO COMPUTER INC,0.0186,United States,Information Technology
TSN|United States,TYSON FOODS INC CLASS A,0.0186,United States,Consumer Staples
FLUT|United States,FLUTTER ENTERTAINMENT PLC,0.0186,United States,Consumer Discretionary
TRMB|United States,TRIMBLE INC,0.0186,United States,Information Technology
WPC|United States,W. P. CAREY REIT INC,0.0186,United States,Real Estate
PSTG|United States,EVERPURE INC CLASS A,0.0186,United States,Information Technology
FCNCA|United States,FIRST CITIZENS BANCSHARES INC CLAS,0.0186,United States,Financials
CLX|United States,CLOROX,0.0186,United States,Consumer Staples
TROW|United States,T ROWE PRICE GROUP INC,0.0186,United States,Financials
COO|United States,COOPER INC,0.0186,United States,Health Care
SNA|United States,SNAP ON INC,0.0186,United States,Industrials
WST|United States,WEST PHARMACEUTICAL SERVICES INC,0.0186,United States,Health Care
SATS|United States,ECHOSTAR CORP CLASS A,0.0186,United States,Communication
RDDT|United States,REDDIT INC CLASS A,0.0186,United States,Communication
REG|United States,REGENCY CENTERS REIT CORP,0.0186,United States,Real Estate
DECK|United States,DECKERS OUTDOOR CORP,0.0186,United States,Consumer Discretionary
ROL|United States,ROLLINS INC,0.0186,United States,Industrials
WY|United States,WEYERHAEUSER REIT,0.0186,United States,Real Estate
RS|United States,RELIANCE STEEL & ALUMINUM,0.0186,United States,Materials
ZS|United States,ZSCALER INC,0.0186,United States,Information Technology
RVMD|United States,REVOLUTION MEDICINES INC,0.0186,United States,Health Care
RKT|United States,ROCKET COMPANIES INC CLASS A,0.0186,United States,Financials
LII|United States,LENNOX INTERNATIONAL INC,0.0186,United States,Industrials
ILMN|United States,ILLUMINA INC,0.0186,United States,Health Care
PODD|United States,INSULET CORP,0.0186,United States,Health Care
J|United States,JACOBS SOLUTIONS INC,0.0186,United States,Industrials
IEX|United States,IDEX CORP,0.0186,United States,Industrials
LVS|United States,LAS VEGAS SANDS CORP,0.0186,United States,Consumer Discretionary
APTV|United States,APTIV PLC,0.0186,United States,Consumer Discretionary
KIM|United States,KIMCO REALTY REIT CORP,0.0186,United States,Real Estate
MAA|United States,MID AMERICA APARTMENT COMMUNITIES,0.0186,United States,Real Estate
LYB|United States,LYONDELLBASELL INDUSTRIES NV CLASS,0.0186,United States,Materials
BBY|United States,BEST BUY INC,0.0186,United States,Consumer Discretionary
SUI|United States,SUN COMMUNITIES REIT INC,0.0186,United States,Real Estate
FWONK|United States,LIBERTY MEDIA FORMULA ONE SERIES C,0.0186,United States,Communication
HOLX|United States,HOLOGIC INC,0.0186,United States,Health Care
LULU|United States,LULULEMON ATHLETICA INC,0.0186,United States,Consumer Discretionary
HEI|United States,HEICO CORP,0.0186,United States,Industrials
ALAB|United States,ASTERA LABS INC,0.0186,United States,Information Technology
TYL|United States,TYLER TECHNOLOGIES INC,0.0186,United States,Information Technology
INVH|United States,INVITATION HOMES INC,0.0186,United States,Real Estate
CDW|United States,CDW CORP,0.0186,United States,Information Technology
GGG|United States,GRACO INC,0.0186,United States,Industrials
GPN|United States,GLOBAL PAYMENTS INC,0.0186,United States,Financials
TW|United States,TRADEWEB MARKETS INC CLASS A,0.0186,United States,Financials
SSNC|United States,SS AND C TECHNOLOGIES HOLDINGS INC,0.0186,United States,Industrials
MKC|United States,MCCORMICK & CO NON-VOTING INC,0.0186,United States,Consumer Staples
AVY|United States,AVERY DENNISON CORP,0.0186,United States,Materials
NLY|United States,ANNALY CAPITAL MANAGEMENT REIT INC,0.0186,United States,Financials
IFF|United States,INTERNATIONAL FLAVORS & FRAGRANCES,0.0186,United States,Materials
BALL|United States,BALL CORP,0.0186,United States,Materials
GPC|United States,GENUINE PARTS,0.0186,United States,Consumer Discretionary
GLPI|United States,GAMING AND LEISURE PROPERTIES REIT,0.0186,United States,Real Estate
BG|United States,BUNGE GLOBAL,0.0186,United States,Consumer Staples
JBHT|United States,JB HUNT TRANSPORT SERVICES INC,0.0186,United States,Industrials
NDSN|United States,NORDSON CORP,0.0186,United States,Industrials
TOST|United States,TOAST INC CLASS A,0.0186,United States,Financials
B3SA3|Brazil,B3 BRASIL BOLSA BALCAO SA,0.018375384208612875,Brazil,Financials
HM B|Sweden,HENNES & MAURITZ,0.0179,Sweden,Consumer Discretionary
BNZL|United Kingdom,BUNZL,0.0179,United Kingdom,Industrials
HEIO|Netherlands,HEINEKEN HOLDING NV,0.0179,Netherlands,Consumer Staples
AGN|Netherlands,AEGON LTD,0.0179,Netherlands,Financials
ESLT|Israel,ELBIT SYSTEMS LTD,0.01773,Israel,Industrials
5020|Japan,ENEOS HOLDINGS INC,0.01773,Japan,Energy
PAAS|Canada,PAN AMERICAN SILVER CORP,0.01773,Canada,Materials
IMO|Canada,IMPERIAL OIL LTD,0.01773,Canada,Energy
7013|Japan,IHI CORP,0.01773,Japan,Industrials
BXB|Australia,BRAMBLES LTD,0.01773,Australia,Industrials
QSR|Canada,RESTAURANTS BRANDS INTERNATIONAL I,0.01773,Canada,Consumer Discretionary
669|Hong Kong,TECHTRONIC INDUSTRIES LTD,0.01773,Hong Kong,Industrials
2388|Hong Kong,BOC HONG KONG HOLDINGS LTD,0.01773,Hong Kong,Financials
BAM|Canada,BROOKFIELD ASSET MANAGEMENT VOTING,0.01773,Canada,Financials
AGI|Canada,ALAMOS GOLD INC CLASS A,0.01773,Canada,Materials
6902|Japan,DENSO CORP,0.01773,Japan,Consumer Discretionary
QBE|Australia,QBE INSURANCE GROUP LTD,0.01773,Australia,Financials
L|Canada,LOBLAW COMPANIES LTD,0.01773,Canada,Consumer Staples
EVN|Australia,EVOLUTION MINING LTD,0.01773,Australia,Materials
1|Hong Kong,CK HUTCHISON HOLDINGS LTD,0.01773,Hong Kong,Industrials
TECK.B|Canada,TECK RESOURCES SUBORDINATE VOTING,0.01773,Canada,Materials
POW|Canada,POWER CORPORATION OF CANADA,0.01773,Canada,Financials
WSP|Canada,WSP GLOBAL INC,0.01773,Canada,Industrials
HINDUNILVR|India,HINDUSTAN UNILEVER LTD,0.017486250429796728,India,Consumer Staples
PMETAL|Malaysia,PRESS METAL ALUMINIUM HOLDINGS,0.017232375979112268,Malaysia,Materials
MTN|South Africa,MTN GROUP LTD,0.017232375979112268,South Africa,Communication
028260|Korea (South),SAMSUNG C&T CORP,0.017232375979112268,Korea (South),Industrials
FAB|United Arab Emirates,FIRST ABU DHABI BANK,0.017232375979112268,United Arab Emirates,Financials
012330|Korea (South),HYUNDAI MOBIS LTD,0.017232375979112268,Korea (South),Consumer Discretionary
009540|Korea (South),HD KOREA SHIPBUILDING & OFFSHORE E,0.017232375979112268,Korea (South),Industrials
AMXB|Mexico,AMERICA MOVIL B,0.017232375979112268,Mexico,Communication
TENAGA|Malaysia,TENAGA NASIONAL,0.017232375979112268,Malaysia,Utilities
135|China,KUNLUN ENERGY LTD,0.017232375979112268,China,Utilities
006400|Korea (South),SAMSUNG SDI LTD,0.017232375979112268,Korea (South),Information Technology
1288|China,AGRICULTURAL BANK OF CHINA LTD H,0.017232375979112268,China,Financials
1303|Taiwan,NAN YA PLASTICS CORP,0.017232375979112268,Taiwan,Materials
2360|Taiwan,CHROMA ATE INC,0.017232375979112268,Taiwan,Information Technology
6160|China,BEONE MEDICINES AG,0.017232375979112268,China,Health Care
EMAAR|United Arab Emirates,EMAAR PROPERTIES,0.017232375979112268,United Arab Emirates,Real Estate
9987|China,YUM CHINA HOLDINGS INC,0.017232375979112268,China,Consumer Discretionary
3017|Taiwan,ASIA VITAL COMPONENTS LTD,0.017232375979112268,Taiwan,Information Technology
1801|China,INNOVENT BIOLOGICS INC,0.017232375979112268,China,Health Care
000810|Korea (South),SAMSUNG FIRE & MARINE INSURANCE LT,0.017232375979112268,Korea (South),Financials
2383|Taiwan,ELITE MATERIAL LTD,0.017232375979112268,Taiwan,Information Technology
SCCO|Peru,SOUTHERN COPPER CORP,0.017232375979112268,Peru,Materials
2020|China,ANTA SPORTS PRODUCTS LTD,0.017232375979112268,China,Consumer Discretionary
086790|Korea (South),HANA FINANCIAL GROUP INC,0.017232375979112268,Korea (South),Financials
EAND|United Arab Emirates,EMIRATES TELECOM,0.017232375979112268,United Arab Emirates,Communication
AOT.R|Thailand,AIRPORTS OF THAILAND NON-VOTING DR,0.017232375979112268,Thailand,Industrials
9633|China,NONGFU SPRING LTD H,0.017232375979112268,China,Consumer Staples
009150|Korea (South),SAMSUNG ELECTRO MECHANICS LTD,0.017232375979112268,Korea (South),Information Technology
1024|China,KUAISHOU TECHNOLOGY,0.017232375979112268,China,Communication
PKN|Poland,ORLEN SA,0.017232375979112268,Poland,Energy
2328|China,PICC PROPERTY AND CASUALTY LTD H,0.017232375979112268,China,Financials
2887|Taiwan,TS FINANCIAL HOLDING LTD,0.017232375979112268,Taiwan,Financials
2269|China,WUXI BIOLOGICS CAYMAN INC,0.017232375979112268,China,Health Care
2382|Taiwan,QUANTA COMPUTER INC,0.017232375979112268,Taiwan,Information Technology
2345|Taiwan,ACCTON TECHNOLOGY CORP,0.017232375979112268,Taiwan,Information Technology
CPI|South Africa,CAPITEC LTD,0.017232375979112268,South Africa,Financials
033780|Korea (South),KT&G CORP,0.017232375979112268,Korea (South),Consumer Staples
EMIRATESNBD|United Arab Emirates,EMIRATES NBD,0.017232375979112268,United Arab Emirates,Financials
2885|Taiwan,YUANTA FINANCIAL HOLDING LTD,0.017232375979112268,Taiwan,Financials
068270|Korea (South),CELLTRION INC,0.017232375979112268,Korea (South),Health Care
PZU|Poland,PZU SA,0.017232375979112268,Poland,Financials
MAYBANK|Malaysia,MALAYAN BANKING,0.017232375979112268,Malaysia,Financials
175|China,GEELY AUTOMOBILE HOLDINGS LTD,0.017232375979112268,China,Consumer Discretionary
1216|Taiwan,UNI-PRESIDENT ENTERPRISES CORP,0.017232375979112268,Taiwan,Consumer Staples
ABG|South Africa,ABSA GROUP LTD,0.017232375979112268,South Africa,Financials
CPALL.R|Thailand,CP ALL NON-VOTING DR PCL,0.017232375979112268,Thailand,Consumer Staples
PTT.R|Thailand,PTT NON-VOTING DR PCL,0.017232375979112268,Thailand,Energy
BSANTANDER|Chile,BANCO SANTANDER CHILE,0.017232375979112268,Chile,Financials
032830|Korea (South),SAMSUNG LIFE LTD,0.017232375979112268,Korea (South),Financials
207940|Korea (South),SAMSUNG BIOLOGICS LTD,0.017232375979112268,Korea (South),Health Care
034730|Korea (South),SK INC,0.017232375979112268,Korea (South),Industrials
IMP|South Africa,IMPALA PLATINUM LTD,0.017232375979112268,South Africa,Materials
ALDAR|United Arab Emirates,ALDAR PROPERTIES,0.017232375979112268,United Arab Emirates,Real Estate
005490|Korea (South),POSCO,0.017232375979112268,Korea (South),Materials
035420|Korea (South),NAVER CORP,0.017232375979112268,Korea (South),Communication
WALMEX*|Mexico,WALMART DE MEXICO V,0.017232375979112268,Mexico,Consumer Staples
2301|Taiwan,LITE ON TECHNOLOGY CORP,0.017232375979112268,Taiwan,Information Technology
386|China,CHINA PETROLEUM AND CHEMICAL CORP,0.017232375979112268,China,Energy
BID|South Africa,BID CORPORATION LTD,0.017232375979112268,South Africa,Consumer Staples
CEMEXCPO|Mexico,CEMEX CPO,0.017232375979112268,Mexico,Materials
SUNPHARMA|India,SUN PHARMACEUTICAL INDUSTRIES LTD,0.0169681393059509,India,Health Care
MARUTI|India,MARUTI SUZUKI INDIA LTD,0.0169681393059509,India,Consumer Discretionary
BEL|India,BHARAT ELECTRONICS LTD,0.016579555963066525,India,Industrials
HUBS|United States,HUBSPOT INC,0.01634,United States,Information Technology
DOC|United States,HEALTHPEAK PROPERTIES INC,0.01634,United States,Real Estate
JKHY|United States,JACK HENRY AND ASSOCIATES INC,0.01634,United States,Financials
WSO|United States,WATSCO INC,0.01634,United States,Industrials
NBIX|United States,NEUROCRINE BIOSCIENCES INC,0.01634,United States,Health Care
FNF|United States,FIDELITY NATIONAL FINANCIAL INC,0.01634,United States,Financials
RPM|United States,RPM INTERNATIONAL INC,0.01634,United States,Materials
TRU|United States,TRANSUNION,0.01634,United States,Industrials
IT|United States,GARTNER INC,0.01634,United States,Information Technology
ACM|United States,AECOM,0.01634,United States,Industrials
MAS|United States,MASCO CORP,0.01634,United States,Industrials
DPZ|United States,DOMINOS PIZZA INC,0.01634,United States,Consumer Discretionary
PNFP|United States,PINNACLE FINANCIAL PARTNERS INC,0.01634,United States,Financials
GDDY|United States,GODADDY INC CLASS A,0.01634,United States,Information Technology
TEAM|United States,ATLASSIAN CORP CLASS A,0.01634,United States,Information Technology
ALLE|United States,ALLEGION PLC,0.01634,United States,Industrials
AFRM|United States,AFFIRM HOLDINGS INC CLASS A,0.01634,United States,Financials
GEN|United States,GEN DIGITAL INC,0.01634,United States,Information Technology
OKTA|United States,OKTA INC CLASS A,0.01634,United States,Information Technology
PINS|United States,PINTEREST INC CLASS A,0.01634,United States,Communication
TTD|United States,TRADE DESK INC CLASS A,0.01634,United States,Communication
NTPC|India,NTPC LTD,0.016061444839220694,India,Utilities
ITSA4|Brazil,ITAUSA INVESTIMENTOS ITAU PREF SA,0.015443698978748716,Brazil,Financials
WEGE3|Brazil,WEG SA,0.015286644412863136,Brazil,Industrials
5401|Japan,NIPPON STEEL CORP,0.015179999999999999,Japan,Materials
4543|Japan,TERUMO CORP,0.014939999999999998,Japan,Health Care
6326|Japan,KUBOTA CORP,0.014939999999999998,Japan,Industrials
1812|Japan,KAJIMA CORP,0.014859999999999998,Japan,Industrials
4507|Japan,SHIONOGI LTD,0.014859999999999998,Japan,Health Care
1801|Japan,TAISEI CORP,0.014699999999999998,Japan,Industrials
5713|Japan,SUMITOMO METAL MINING LTD,0.014699999999999998,Japan,Materials
SHFL|India,SHRIRAM FINANCE LTD,0.014636639248644666,India,Financials
TITAN|India,TITAN COMPANY LTD,0.014636639248644666,India,Consumer Discretionary
2502|Japan,ASAHI GROUP HOLDINGS LTD,0.01462,Japan,Consumer Staples
7832|Japan,BANDAI NAMCO HOLDINGS INC,0.01462,Japan,Consumer Discretionary
1802|Japan,OBAYASHI CORP,0.01462,Japan,Industrials
6361|Japan,EBARA CORP,0.014539999999999999,Japan,Industrials
9531|Japan,TOKYO GAS LTD,0.014539999999999999,Japan,Utilities
9735|Japan,SECOM LTD,0.014539999999999999,Japan,Industrials
9101|Japan,NIPPON YUSEN,0.014459999999999999,Japan,Industrials
6988|Japan,NITTO DENKO CORP,0.014379999999999999,Japan,Materials
1928|Japan,SEKISUI HOUSE LTD,0.014299999999999998,Japan,Consumer Discretionary
9532|Japan,OSAKA GAS LTD,0.014299999999999998,Japan,Utilities
5016|Japan,JX ADVANCED METALS CORP,0.014299999999999998,Japan,Materials
3407|Japan,ASAHI KASEI CORP,0.014299999999999998,Japan,Materials
ELE|Spain,ENDESA SA,0.014269999999999998,Spain,Utilities
TATASTEEL|India,TATA STEEL LTD,0.014248055905760297,India,Materials
AXIA3|Brazil,CENTRAIS ELETR BRAS-ELETROBRAS SA,0.014239613973625935,Brazil,Utilities
9104|Japan,MITSUI OSK LINES LTD,0.014219999999999998,Japan,Industrials
8601|Japan,DAIWA SECURITIES GROUP INC,0.01414,Japan,Financials
ABEV3|Brazil,AMBEV SA,0.014082559407740355,Brazil,Consumer Staples
8697|Japan,JAPAN EXCHANGE GROUP INC,0.01406,Japan,Financials
7532|Japan,PAN PACIFIC INTERNATIONAL HOLDINGS,0.01406,Japan,Consumer Discretionary
SBSP3|Brazil,COMPANHIA DE SANEAMENTO BASICO DE,0.014030207885778497,Brazil,Utilities
6594|Japan,NIDEC CORP,0.01398,Japan,Industrials
4062|Japan,IBIDEN LTD,0.01398,Japan,Information Technology
8795|Japan,T&D HOLDINGS INC,0.0139,Japan,Financials
7453|Japan,RYOHIN KEIKAKU LTD,0.0139,Japan,Consumer Discretionary
8473|Japan,SBI HOLDINGS INC,0.013819999999999999,Japan,Financials
7735|Japan,SCREEN HOLDINGS LTD,0.013659999999999999,Japan,Information Technology
UU.|United Kingdom,UNITED UTILITIES GROUP PLC,0.01351,United Kingdom,Utilities
NESTE|Finland,NESTE,0.01351,Finland,Energy
POWERGRID|India,POWER GRID CORPORATION OF INDIA LT,0.01347088921999155,India,Utilities
ULTRACEMCO|India,ULTRATECH CEMENT LTD,0.01347088921999155,India,Materials
600519|China,KWEICHOW MOUTAI LTD A,0.013454209937376074,China,Consumer Staples
BPAC11|Brazil,BCO BTG PACTUAL UNT SA,0.013349638100274314,Brazil,Financials
2010|Saudi Arabia,SAUDI BASIC INDUSTRIES,0.01304422791222178,Saudi Arabia,Materials
ASRNL|Netherlands,ASR NEDERLAND NV,0.01275,Netherlands,Financials
FRES|United Kingdom,FRESNILLO PLC,0.01275,United Kingdom,Materials
AKZA|Netherlands,AKZO NOBEL NV,0.01275,Netherlands,Materials
SGE|United Kingdom,THE SAGE GROUP PLC,0.01275,United Kingdom,Information Technology
AGS|Belgium,AGEAS SA,0.01275,Belgium,Financials
FORTUM|Finland,FORTUM,0.01275,Finland,Utilities
BKT|Spain,BANKINTER SA,0.01275,Spain,Financials
BG|Austria,BAWAG GROUP AG,0.01275,Austria,Financials
BVI|France,BUREAU VERITAS SA,0.01275,France,Industrials
KNIN|Switzerland,KUEHNE UND NAGEL INTERNATIONAL AG,0.01275,Switzerland,Industrials
FGR|France,EIFFAGE SA,0.01275,France,Industrials
MOWI|Norway,MOWI,0.01275,Norway,Consumer Staples
MAERSK B|Denmark,A P MOLLER MAERSK B,0.01275,Denmark,Industrials
300750|China,CONTEMPORARY AMPEREX TECHNOLOGY LT,0.012732091324918038,China,Industrials
HCLTECH|India,HCL TECHNOLOGIES LTD,0.01269372253422281,India,Information Technology
HINDALCO|India,HINDALCO INDUSTRIES LTD,0.01269372253422281,India,Materials
BEI|Germany,BEIERSDORF AG,0.01199,Germany,Consumer Staples
AC|France,ACCOR SA,0.01199,France,Consumer Discretionary
AKRBP|Norway,AKER BP,0.01199,Norway,Energy
ALO|France,ALSTOM SA,0.01199,France,Industrials
MKS|United Kingdom,MARKS AND SPENCER GROUP PLC,0.01199,United Kingdom,Consumer Staples
EPI B|Sweden,EPIROC CLASS B,0.01199,Sweden,Industrials
OMV|Austria,OMV AG,0.01199,Austria,Energy
CA|France,CARREFOUR SA,0.01199,France,Consumer Staples
MNG|United Kingdom,M&G PLC,0.01199,United Kingdom,Financials
FME|Germany,FRESENIUS MEDICAL CARE AG,0.01199,Germany,Health Care
SKA B|Sweden,SKANSKA B,0.01199,Sweden,Industrials
7269|Japan,SUZUKI MOTOR CORP,0.011819999999999999,Japan,Consumer Discretionary
ALL|Australia,ARISTOCRAT LEISURE LTD,0.011819999999999999,Australia,Consumer Discretionary
LYC|Australia,LYNAS RARE EARTHS LTD,0.011819999999999999,Australia,Materials
TRI|Canada,THOMSON REUTERS CORP,0.011819999999999999,Canada,Industrials
823|Hong Kong,LINK REAL ESTATE INVESTMENT TRUST,0.011819999999999999,Hong Kong,Real Estate
PHOE|Israel,PHOENIX FINANCIAL LTD,0.011819999999999999,Israel,Financials
LUN|Canada,LUNDIN MINING CORP,0.011819999999999999,Canada,Materials
MRU|Canada,METRO INC,0.011819999999999999,Canada,Consumer Staples
RBA|Canada,RB GLOBAL INC,0.011819999999999999,Canada,Industrials
NVMI|Israel,NOVA LTD,0.011819999999999999,Israel,Information Technology
RCI.B|Canada,ROGERS COMMUNICATIONS NON-VOTING I,0.011819999999999999,Canada,Communication
SCG|Australia,SCENTRE GROUP,0.011819999999999999,Australia,Real Estate
WN|Canada,GEORGE WESTON LTD,0.011819999999999999,Canada,Consumer Staples
CHKP|Israel,CHECK POINT SOFTWARE TECHNOLOGIES,0.011819999999999999,Israel,Information Technology
GIB.A|Canada,CGI INC CLASS A,0.011819999999999999,Canada,Information Technology
TSEM|Israel,TOWER SEMICONDUCTOR LTD,0.011819999999999999,Israel,Information Technology
H|Canada,HYDRO ONE LTD,0.011819999999999999,Canada,Utilities
GWO|Canada,GREAT WEST LIFECO INC,0.011819999999999999,Canada,Financials
COL|Australia,COLES GROUP LTD,0.011819999999999999,Australia,Consumer Staples
IAG|Canada,IA FINANCIAL INC,0.011819999999999999,Canada,Financials
BN4|Singapore,KEPPEL LTD,0.011819999999999999,Singapore,Industrials
TLS|Australia,TELSTRA GROUP LTD,0.011819999999999999,Australia,Communication
3|Hong Kong,HONG KONG AND CHINA GAS LTD,0.011819999999999999,Hong Kong,Utilities
DSCT|Israel,ISRAEL DISCOUNT BANK LTD,0.011819999999999999,Israel,Financials
288|Hong Kong,WH GROUP LTD,0.011819999999999999,Hong Kong,Consumer Staples
BBD.B|Canada,BOMBARDIER INC CLASS B,0.011819999999999999,Canada,Industrials
CPU|Australia,COMPUTERSHARE LTD,0.011819999999999999,Australia,Industrials
GIL|Canada,GILDAN ACTIVEWEAR INC,0.011819999999999999,Canada,Consumer Discretionary
EMBJ3|Brazil,EMBRAER SA,0.011464983309647353,Brazil,Industrials
TRYG|Denmark,TRYG,0.01123,Denmark,Financials
ERF|France,EUROFINS SCIENTIFIC,0.01123,France,Health Care
TIT|Italy,TELECOM ITALIA,0.01123,Italy,Communication
ORK|Norway,ORKLA,0.01123,Norway,Consumer Staples
QIA|Germany,QIAGEN NV,0.01123,Germany,Health Care
SOBI|Sweden,SWEDISH ORPHAN BIOVITRUM,0.01123,Sweden,Health Care
SKF B|Sweden,SKF B,0.01123,Sweden,Industrials
TREL B|Sweden,TRELLEBORG B,0.01123,Sweden,Industrials
GBLB|Belgium,GROUPE BRUXELLES LAMBERT NV,0.01123,Belgium,Financials
INDU C|Sweden,INDUSTRIVARDEN SERIES,0.01123,Sweden,Financials
SCHN|Switzerland,SCHINDLER HOLDING AG,0.01123,Switzerland,Industrials
BEAN|Switzerland,BELIMO N AG,0.01123,Switzerland,Industrials
EVO|Sweden,EVOLUTION,0.01123,Sweden,Consumer Discretionary
AM|France,DASSAULT AVIATION SA,0.01123,France,Industrials
SECU B|Sweden,SECURITAS B,0.01123,Sweden,Industrials
ITRK|United Kingdom,INTERTEK GROUP PLC,0.01123,United Kingdom,Industrials
ORNBV|Finland,ORION CLASS B,0.01123,Finland,Health Care
SBRY|United Kingdom,SAINSBURY(J) PLC,0.01123,United Kingdom,Consumer Staples
CON|Germany,CONTINENTAL AG,0.01123,Germany,Consumer Discretionary
ABF|United Kingdom,ASSOCIATED BRITISH FOODS PLC,0.01123,United Kingdom,Consumer Staples
RXL|France,REXEL SA,0.01123,France,Industrials
